Office of the Superintendent of Bankruptcy,,,,,,,,,,,,,,,,,
Business Bankruptcy Statistics by the North American Industry Classification System by Province,,,,,,,,,,,,,,,,,
Year: 2024,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Bureau du surintendent des faillites,,,,,,,,,,,,,,,,,
Statistiques provinciales sur les faillites d'entreprise selon le Système de classification des industries de l'Amerique du Nord,,,,,,,,,,,,,,,,,
Année: 2024,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
TYPE,CODE,TITLE,TITRE,"N.L 
T.-N.-L.","N.S. 
N.-É.","P.E.I. 
Î.-P.-É.","N.B. 
N.-B.","QUE. 
QC","ONT. 
ONT.","MAN. 
MAN.","SASK. 
SASK.","ALTA. 
ALB.","B.C. 
C.-B.","N.W.T. 
T.-N.-O.","Y.T. 
YUKON","NUN. 
NUN.","CANADA 
CANADA"
Industry Group / Groupe industriel:,5173,Wired and wireless telecommunications carriers(except satellite),Télécommunications par fil et sans fil (sauf par satellite),0,0,0,0,4,6,0,0,0,0,0,0,0,10
Industry / Industrie:,51731,Wired and wireless telecommunications carriers (except satellite),Télécommunications par fil et sans fil (sauf par satellite),0,0,0,0,4,6,0,0,0,0,0,0,0,10
National Industry / Industrie nationale:,517310,Wired and wireless telecommunications carriers (except satellite),Télécommunications par fil et sans fil (sauf par satellite),0,0,0,0,4,6,0,0,0,0,0,0,0,10
Industry Group / Groupe industriel:,5174,Satellite telecommunications,Télécommunications par satellite,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Industry / Industrie:,51741,Satellite telecommunications,Télécommunications par satellite,0,0,0,0,1,0,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,517410,Satellite telecommunications,Télécommunications par satellite,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Industry Group / Groupe industriel:,5179,Other telecommunications,Autres services de télécommunications,0,0,0,0,8,0,1,0,2,0,0,0,0,11
Industry / Industrie:,51791,Other telecommunications,Autres services de télécommunications,0,0,0,0,8,0,1,0,2,0,0,0,0,11
National Industry / Industrie nationale:,517911,Telecommunications resellers,Revendeurs de services de télécommunications,0,0,0,0,4,0,0,0,1,0,0,0,0,5
National Industry / Industrie nationale:,517919,All other telecommunications,Tous les autres services de télécommunications,0,0,0,0,4,0,1,0,1,0,0,0,0,6
Sub Sector / Sous-secteur:,518,"Computing infrastructure providers, data processing, web hosting, and
related services","Fournisseurs d'infrastructures informatiques, traitement de données,
hébergement de données et servi",0,0,0,0,8,3,0,0,0,1,0,0,0,12
Industry Group / Groupe industriel:,5182,"Computing infrastructure providers, data processing, web hosting, and
related services","Fournisseurs d'infrastructures informatiques, traitement de données,
hébergement de données et servi",0,0,0,0,8,3,0,0,0,1,0,0,0,12
Industry / Industrie:,51821,"Computing infrastructure providers, data processing, web hosting, and
related services","Fournisseurs d'infrastructures informatiques, traitement de données,
hébergement de données et servi",0,0,0,0,8,3,0,0,0,1,0,0,0,12
National Industry / Industrie nationale:,518210,"Computing infrastructure providers, data processing, web hosting, and
related services","Fournisseurs d'infrastructures informatiques, traitement de données,
hébergement de données et servi",0,0,0,0,8,3,0,0,0,1,0,0,0,12
Sub Sector / Sous-secteur:,519,"Web search portals, libraries, archives, and all other information services","Portails de recherche Web, bibliothèques, archives et tous les autres
services d'information",0,0,0,0,1,3,0,0,2,0,0,0,0,6
Industry Group / Groupe industriel:,5192,"Web search portals, libraries and archives, and all other information services","Portails de recherche Web, bibliothèques, archives et tous les autres
services d'information",0,0,0,0,1,3,0,0,2,0,0,0,0,6
Industry / Industrie:,51921,Libraries and archives,Bibliothèques et archives,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,519211,Libraries,Bibliothèques,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,519212,Archives,Archives,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,51929,Web search portals and all other information services,Portails de recherche Web et tous les autres services d'information,0,0,0,0,1,3,0,0,2,0,0,0,0,6
National Industry / Industrie nationale:,519290,Web search portals and all other information services,Portails de recherche Web et tous les autres services d'information,0,0,0,0,1,3,0,0,2,0,0,0,0,6
Sector / Secteur:,52,Finance and insurance,Finance et assurances,0,1,0,0,42,21,0,0,1,8,0,1,0,74
Sub Sector / Sous-secteur:,521,Monetary authorities - central bank,Autorités monétaires - banque centrale,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Industry Group / Groupe industriel:,5211,Monetary authorities - central bank,Autorités monétaires - banque centrale,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Industry / Industrie:,52111,Monetary authorities - central bank,Autorités monétaires - banque centrale,0,1,0,0,0,0,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,521110,Monetary authorities - central bank,Autorités monétaires - banque centrale,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Sub Sector / Sous-secteur:,522,Credit intermediation and related activities,Intermédiation financière et activités connexes,0,0,0,0,7,7,0,0,1,3,0,0,0,18
Industry Group / Groupe industriel:,5221,Depository credit intermediation,Intermédiation financière par le biais de dépôts,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,52211,Banking,Activités bancaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,522111,Personal and commercial banking industry,Activités bancaires aux particuliers et aux entreprises,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,522112,Corporate and institutional banking industry,Services bancaires aux grandes entreprises et aux institutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,52213,Credit unions,Coopératives de crédit et caisses populaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,522130,Credit unions,Coopératives de crédit et caisses populaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,52219,Other depository credit intermediation,Autres activités d'intermédiation financière par le biais de dépôts,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,522190,Other depository credit intermediation,Autres activités d'intermédiation financière par le biais de dépôts,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry Group / Groupe industriel:,5222,Non-depository credit intermediation,Intermédiation financière non faite par le biais de dépôts,0,0,0,0,2,4,0,0,1,1,0,0,0,8
Industry / Industrie:,52221,Credit card issuing,Émission de cartes de crédit,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,522210,Credit card issuing,Émission de cartes de crédit,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,52222,Sales financing,Financement de ventes à crédit,0,0,0,0,2,4,0,0,1,0,0,0,0,7
National Industry / Industrie nationale:,522220,Sales financing,Financement de ventes à crédit,0,0,0,0,2,4,0,0,1,0,0,0,0,7
Industry / Industrie:,52229,Other non-depository credit intermediation,Autres activités d'intermédiation financière non faite par le biais de dépôts,0,0,0,0,0,0,0,0,0,1,0,0,0,1
National Industry / Industrie nationale:,522291,Consumer lending,Crédit à la consommation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,522299,All other non-depository credit intermediation,"Toutes les autres activités d'intermédiation financière non faite par le biais
de dépôts",0,0,0,0,0,0,0,0,0,1,0,0,0,1
Industry Group / Groupe industriel:,5223,Activities related to credit intermediation,Activités liées à l'intermédiation financière,0,0,0,0,5,3,0,0,0,2,0,0,0,10
Industry / Industrie:,52231,Mortgage and non-mortgage loan brokers,Courtiers en prêts hypothécaires et non-hypothécaires,0,0,0,0,4,3,0,0,0,1,0,0,0,8
National Industry / Industrie nationale:,522310,Mortgage and non-mortgage loan brokers,Courtiers en prêts hypothécaires et non-hypothécaires,0,0,0,0,4,3,0,0,0,1,0,0,0,8
Industry / Industrie:,52232,"Financial transactions processing, reserve and clearing house activities","Traitement de transactions financières et activités liées à la réserve et à la
chambre de compensati",0,0,0,0,1,0,0,0,0,1,0,0,0,2
National Industry / Industrie nationale:,522321,Central credit unions,Caisses centrales d'épargne et de crédit,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,522329,Other financial transactions processing and clearing house activities,"Autres traitements des transactions financières et activités liées à la
chambre de compensation",0,0,0,0,1,0,0,0,0,1,0,0,0,2
Industry / Industrie:,52239,Other activities related to credit intermediation,Autres activités liées à l'intermédiation financière,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,522390,Other activities related to credit intermediation,Autres activités liées à l'intermédiation financière,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sub Sector / Sous-secteur:,523,"Securities, commodity contracts, and other financial investment and related
activities","Valeurs mobilières, contrats de marchandises et autres activités
d'investissement financier connexes",0,0,0,0,30,10,0,0,0,5,0,1,0,46
Industry Group / Groupe industriel:,5231,Securities and commodity contracts intermediation and brokerage,"Intermédiation et courtage de valeurs mobilières et de contrats de
marchandises",0,0,0,0,2,1,0,0,0,0,0,0,0,3
Industry / Industrie:,52311,Investment banking and securities dealing,Services bancaires d'investissement et commerce des valeurs mobilières,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,523110,Investment banking and securities dealing,Services bancaires d'investissement et commerce des valeurs mobilières,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,52312,Securities brokerage,Courtage de valeurs mobilières,0,0,0,0,0,1,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,523120,Securities brokerage,Courtage de valeurs mobilières,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Industry / Industrie:,52313,Commodity contracts dealing,Négociation de contrats de marchandises,0,0,0,0,1,0,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,523130,Commodity contracts dealing,Négociation de contrats de marchandises,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Industry / Industrie:,52314,Commodity contracts brokerage,Courtage de contrats de marchandises,0,0,0,0,1,0,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,523140,Commodity contracts brokerage,Courtage de contrats de marchandises,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Industry Group / Groupe industriel:,5232,Securities and commodity exchanges,Bourses de valeurs mobilières et de marchandises,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,52321,Securities and commodity exchanges,Bourses de valeurs mobilières et de marchandises,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,523210,Securities and commodity exchanges,Bourses de valeurs mobilières et de marchandises,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry Group / Groupe industriel:,5239,Other financial investment activities,Autres activités d'investissement financier,0,0,0,0,28,9,0,0,0,5,0,1,0,43
Industry / Industrie:,52391,Miscellaneous intermediation,Activités diverses d'intermédiation,0,0,0,0,0,1,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,523910,Miscellaneous intermediation,Activités diverses d'intermédiation,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Industry / Industrie:,52392,Portfolio management,Gestion de portefeuille,0,0,0,0,16,1,0,0,0,0,0,0,0,17
National Industry / Industrie nationale:,523920,Portfolio management,Gestion de portefeuille,0,0,0,0,16,1,0,0,0,0,0,0,0,17
Industry / Industrie:,52393,Investment advice,Services de conseils en placement,0,0,0,0,4,3,0,0,0,0,0,0,0,7
National Industry / Industrie nationale:,523930,Investment advice,Services de conseils en placement,0,0,0,0,4,3,0,0,0,0,0,0,0,7
Industry / Industrie:,52399,All other financial investment activities,Toutes les autres activités d'investissement financier,0,0,0,0,8,4,0,0,0,5,0,1,0,18
National Industry / Industrie nationale:,523990,All other financial investment activities,Toutes les autres activités d'investissement financier,0,0,0,0,8,4,0,0,0,5,0,1,0,18
Sub Sector / Sous-secteur:,524,Insurance carriers and related activities,Sociétés d'assurance et activités connexes,0,0,0,0,5,3,0,0,0,0,0,0,0,8
Industry Group / Groupe industriel:,5241,Insurance carriers,Sociétés d'assurance,0,0,0,0,1,1,0,0,0,0,0,0,0,2
Industry / Industrie:,52411,"Direct life, health and medical insurance carriers","Sociétés d'assurance directe : vie, maladie et soins médicaux",0,0,0,0,0,1,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,524111,"Direct individual life, health and medical insurance carriers","Sociétés d'assurance directe individuelle : vie, maladie et soins médicaux",0,0,0,0,0,1,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,524112,"Direct group life, health and medical insurance carriers","Sociétés d'assurance directe collective : vie, maladie et soins médicaux",0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,52412,"Direct insurance (except life, health and medical) carriers","Sociétés d'assurance directe (sauf vie, maladie et soins médicaux)",0,0,0,0,1,0,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,524121,Direct general property and casualty insurance carriers,"Sociétés d'assurance directe : biens, incendie, accidents et risques divers
(IARD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,524122,"Direct, private, automobile insurance carriers",Sociétés privées d'assurance directe : automobile,0,0,0,0,1,0,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,524123,"Direct, public, automobile insurance carriers",Sociétés publiques d'assurance directe : automobile,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,524124,Direct property insurance carriers,Sociétés d'assurance directe : biens,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,524125,Direct liability insurance carriers,Sociétés d'assurance directe : responsabilité,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,524129,"Other direct insurance (except life, health and medical) carriers","Autres sociétés d'assurance directe (sauf vie, maladie et soins médicaux)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,52413,Reinsurance carriers,Sociétés de réassurance,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,524131,Life reinsurance carriers,Sociétés de réassurance - vie,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,524132,Accident and sickness reinsurance carriers,Sociétés de réassurance - accidents et maladie,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,524133,Automobile reinsurance carriers,Sociétés de réassurance - automobile,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,524134,Property reinsurance carriers,Sociétés de réassurance - biens,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,524135,Liability reinsurance carriers,Sociétés de réassurance - responsabilité,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,524139,General and other reinsurance carriers,Sociétés de réassurance IARD et autres sociétés de réassurance,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry Group / Groupe industriel:,5242,"Agencies, brokerages and other insurance related activities",Agences et courtiers d'assurance et autres activités liées à l'assurance,0,0,0,0,4,2,0,0,0,0,0,0,0,6
Industry / Industrie:,52421,Insurance agencies and brokerages,Agences et courtiers d'assurance,0,0,0,0,4,2,0,0,0,0,0,0,0,6
National Industry / Industrie nationale:,524210,Insurance agencies and brokerages,Agences et courtiers d'assurance,0,0,0,0,4,2,0,0,0,0,0,0,0,6
Industry / Industrie:,52429,Other insurance related activities,Autres activités liées à l'assurance,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,524291,Claims adjusters,Experts en sinistres,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,524299,All other insurance related activities,Toutes les autres activités liées à l'assurance,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sub Sector / Sous-secteur:,526,Funds and other financial vehicles,Fonds et autres instruments financiers,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Industry Group / Groupe industriel:,5261,Pension funds,Caisses de retraite,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Industry / Industrie:,52611,Pension funds,Caisses de retraite,0,0,0,0,0,1,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,526111,Trusteed pension funds,Caisses de retraite en fiducie,0,0,0,0,0,1,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,526112,Non-trusteed pension funds,Caisses de retraite non fiduciaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry Group / Groupe industriel:,5269,Other funds and financial vehicles,Autres fonds et instruments financiers,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,52691,Open-end investment funds,Fonds de placement à capital variable,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,526911,Equity funds - Canadian,Fonds d'actions canadiennes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,526912,Equity funds - foreign,Fonds d'actions étrangères,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,526913,Mortgage funds,Fonds hypothécaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,526914,Money market funds,Fonds du marché monétaire,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,526915,Bond and income / dividend funds - Canadian,Fonds d'obligations et fonds à revenu / fonds de dividendes - canadiens,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,526916,Bond and income / dividend funds - foreign,Fonds d'obligations et fonds à revenu / fonds de dividendes - étrangers,0,0,0,0,0,0,0,0,0,0,0,0,0,0
